Record Length,2.500000e+03,,  -0.000005000000, 170.40000,
Sample Interval,2.000000e-08,,  -0.000004980000, 170.40000,
Trigger Point,2.500000000000e+02,,  -0.000004960000, 170.40000,
,,,  -0.000004940000, 170.40000,
,,,  -0.000004920000, 170.40000,
,,,  -0.000004900000, 170.40000,
Source,CH2,,  -0.000004880000, 170.40000,
Vertical Units,V,,  -0.000004860000, 170.40000,
Vertical Scale,2.000000e+01,,  -0.000004840000, 170.40000,
Vertical Offset,-8.560000e+01,,  -0.000004820000, 170.40000,
Horizontal Units,s,,  -0.000004800000, 170.40000,
Horizontal Scale,5.000000e-06,,  -0.000004780000, 170.40000,
Pt Fmt,Y,,  -0.000004760000, 170.40000,
Yzero,0.000000e+00,,  -0.000004740000, 170.40000,
Probe Atten,1.000000e+01,,  -0.000004720000, 170.40000,
Model Number,TBS1052B,,  -0.000004700000, 170.40000,
Serial Number,C031782,,  -0.000004680000, 170.40000,
Firmware Version,FV:v4.06,,  -0.000004660000, 170.40000,
,,,-00.000004640000, 170.40000,
,,,-00.000004620000, 170.40000,
,,,-00.000004600000, 170.40000,
,,,-00.000004580000, 170.40000,
,,,-00.000004560000, 170.40000,
,,,-00.000004540000, 170.40000,
,,,-00.000004520000, 170.40000,
,,,-00.000004500000, 170.40000,
,,,-00.000004480000, 170.40000,
,,,-00.000004460000, 170.40000,
,,,-00.000004440000, 170.40000,
,,,-00.000004420000, 170.40000,
,,,-00.000004400000, 170.40000,
,,,-00.000004380000, 170.40000,
,,,-00.000004360000, 170.40000,
,,,-00.000004340000, 170.40000,
,,,-00.000004320000, 170.40000,
,,,-00.000004300000, 170.40000,
,,,-00.000004280000, 170.40000,
,,,-00.000004260000, 170.40000,
,,,-00.000004240000, 170.40000,
,,,-00.000004220000, 170.40000,
,,,-00.000004200000, 170.40000,
,,,-00.000004180000, 170.40000,
,,,-00.000004160000, 170.40000,
,,,-00.000004140000, 170.40000,
,,,-00.000004120000, 170.40000,
,,,-00.000004100000, 170.40000,
,,,-00.000004080000, 170.40000,
,,,-00.000004060000, 170.40000,
,,,-00.000004040000, 170.40000,
,,,-00.000004020000, 170.40000,
,,,-00.000004000000, 170.40000,
,,,-00.000003980000, 170.40000,
,,,-00.000003960000, 170.40000,
,,,-00.000003940000, 170.40000,
,,,-00.000003920000, 170.40000,
,,,-00.000003900000, 170.40000,
,,,-00.000003880000, 170.40000,
,,,-00.000003860000, 170.40000,
,,,-00.000003840000, 170.40000,
,,,-00.000003820000, 170.40000,
,,,-00.000003800000, 170.40000,
,,,-00.000003780000, 170.40000,
,,,-00.000003760000, 170.40000,
,,,-00.000003740000, 170.40000,
,,,-00.000003720000, 170.40000,
,,,-00.000003700000, 170.40000,
,,,-00.000003680000, 170.40000,
,,,-00.000003660000, 170.40000,
,,,-00.000003640000, 170.40000,
,,,-00.000003620000, 170.40000,
,,,-00.000003600000, 170.40000,
,,,-00.000003580000, 170.40000,
,,,-00.000003560000, 170.40000,
,,,-00.000003540000, 170.40000,
,,,-00.000003520000, 170.40000,
,,,-00.000003500000, 170.40000,
,,,-00.000003480000, 170.40000,
,,,-00.000003460000, 170.40000,
,,,-00.000003440000, 170.40000,
,,,-00.000003420000, 170.40000,
,,,-00.000003400000, 170.40000,
,,,-00.000003380000, 170.40000,
,,,-00.000003360000, 170.40000,
,,,-00.000003340000, 170.40000,
,,,-00.000003320000, 170.40000,
,,,-00.000003300000, 170.40000,
,,,-00.000003280000, 170.40000,
,,,-00.000003260000, 170.40000,
,,,-00.000003240000, 170.40000,
,,,-00.000003220000, 170.40000,
,,,-00.000003200000, 170.40000,
,,,-00.000003180000, 170.40000,
,,,-00.000003160000, 170.40000,
,,,-00.000003140000, 170.40000,
,,,-00.000003120000, 170.40000,
,,,-00.000003100000, 170.40000,
,,,-00.000003080000, 170.40000,
,,,-00.000003060000, 170.40000,
,,,-00.000003040000, 170.40000,
,,,-00.000003020000, 170.40000,
,,,-00.000003000000, 170.40000,
,,,-00.000002980000, 170.40000,
,,,-00.000002960000, 170.40000,
,,,-00.000002940000, 170.40000,
,,,-00.000002920000, 170.40000,
,,,-00.000002900000, 170.40000,
,,,-00.000002880000, 170.40000,
,,,-00.000002860000, 170.40000,
,,,-00.000002840000, 170.40000,
,,,-00.000002820000, 170.40000,
,,,-00.000002800000, 170.40000,
,,,-00.000002780000, 170.40000,
,,,-00.000002760000, 170.40000,
,,,-00.000002740000, 170.40000,
,,,-00.000002720000, 170.40000,
,,,-00.000002700000, 170.40000,
,,,-00.000002680000, 170.40000,
,,,-00.000002660000, 170.40000,
,,,-00.000002640000, 170.40000,
,,,-00.000002620000, 170.40000,
,,,-00.000002600000, 170.40000,
,,,-00.000002580000, 170.40000,
,,,-00.000002560000, 170.40000,
,,,-00.000002540000, 170.40000,
,,,-00.000002520000, 170.40000,
,,,-00.000002500000, 170.40000,
,,,-00.000002480000, 170.40000,
,,,-00.000002460000, 170.40000,
,,,-00.000002440000, 170.40000,
,,,-00.000002420000, 170.40000,
,,,-00.000002400000, 170.40000,
,,,-00.000002380000, 170.40000,
,,,-00.000002360000, 170.40000,
,,,-00.000002340000, 170.40000,
,,,-00.000002320000, 170.40000,
,,,-00.000002300000, 170.40000,
,,,-00.000002280000, 170.40000,
,,,-00.000002260000, 170.40000,
,,,-00.000002240000, 170.40000,
,,,-00.000002220000, 170.40000,
,,,-00.000002200000, 170.40000,
,,,-00.000002180000, 170.40000,
,,,-00.000002160000, 170.40000,
,,,-00.000002140000, 170.40000,
,,,-00.000002120000, 170.40000,
,,,-00.000002100000, 170.40000,
,,,-00.000002080000, 170.40000,
,,,-00.000002060000, 170.40000,
,,,-00.000002040000, 170.40000,
,,,-00.000002020000, 170.40000,
,,,-00.000002000000, 170.40000,
,,,-00.000001980000, 170.40000,
,,,-00.000001960000, 170.40000,
,,,-00.000001940000, 170.40000,
,,,-00.000001920000, 170.40000,
,,,-00.000001900000, 170.40000,
,,,-00.000001880000, 170.40000,
,,,-00.000001860000, 170.40000,
,,,-00.000001840000, 170.40000,
,,,-00.000001820000, 170.40000,
,,,-00.000001800000, 170.40000,
,,,-00.000001780000, 170.40000,
,,,-00.000001760000, 170.40000,
,,,-00.000001740000, 170.40000,
,,,-00.000001720000, 170.40000,
,,,-00.000001700000, 170.40000,
,,,-00.000001680000, 170.40000,
,,,-00.000001660000, 170.40000,
,,,-00.000001640000, 170.40000,
,,,-00.000001620000, 170.40000,
,,,-00.000001600000, 170.40000,
